;alarm_date;alarm_time;region;place;attack_number
2784;2023-10-07;03:38:59;Dan;Beit Dagan;446
2785;2023-10-07;03:38:59;Dan;Mishmar HaShiva;446
2786;2023-10-07;03:38:59;Dan;Ganot;446
2787;2023-10-07;03:39:08;Gaza Envelope;Sa'ad;446
2788;2023-10-07;03:39:13;Lakhish;Al Azi;446
2789;2023-10-07;03:39:15;Gaza Envelope;Kissufim;446
2790;2023-10-07;03:39:16;Lakhish;Yavne;446
2791;2023-10-07;03:39:16;Lakhish;Kfar HaNagid;446
2792;2023-10-07;03:39:27;Gaza Envelope;Bnei Netzarim;446
2793;2023-10-07;03:39:28;Gaza Envelope;Sufa;446
2794;2023-10-07;03:39:37;Lakhish;Kfar HaRif and Re'em Junction;446
2795;2023-10-07;03:39:42;Gaza Envelope;Be'eri;446
2796;2023-10-07;03:39:43;Gaza Envelope;Sderot;446
2797;2023-10-07;03:39:43;Gaza Envelope;Ibim;446
2798;2023-10-07;03:39:43;Gaza Envelope;Nir Am;446
2799;2023-10-07;03:39:46;Gaza Envelope;Gavim;446
2800;2023-10-07;03:39:46;Gaza Envelope;Sapir College;446
2801;2023-10-07;03:39:46;Gaza Envelope;Mefalsim;446
2802;2023-10-07;03:39:54;Central Negev;Nevatim;446
2803;2023-10-07;03:39:54;Central Negev;Tel Sheva;446
2804;2023-10-07;03:39:54;Central Negev;Sawwa-Mulada;446
2805;2023-10-07;03:39:54;Central Negev;Abu Talul and the Bedouin Diaspora;446
2806;2023-10-07;03:39:55;Gaza Envelope;Nir Am Shooting Range;446
2807;2023-10-07;03:40:02;Gaza Envelope;Netiv HaAssara;446
2808;2023-10-07;03:40:02;Gaza Envelope;Rehovot;446
2809;2023-10-07;03:40:06;Gaza Envelope;Shlomit;446
2810;2023-10-07;03:40:07;Western Negev;Havat Shikmim;446
2811;2023-10-07;03:40:09;Shfela (Lowlands);Ge'alya;446
2812;2023-10-07;03:40:11;Lakhish;Lakhish;446
2813;2023-10-07;03:40:20;Gaza Envelope;Holit;446
2814;2023-10-07;03:40:24;Gaza Envelope;Kissufim;446
2815;2023-10-07;03:40:24;Gaza Envelope;Or HaNer;446
2816;2023-10-07;03:40:27;Gaza Envelope;Mivtahim;446
2817;2023-10-07;03:40:27;Gaza Envelope;Ami'oz;446
2818;2023-10-07;03:40:27;Gaza Envelope;Yesha;446
2819;2023-10-07;03:40:34;Western Lakhish;Ashkelon - North;446
2820;2023-10-07;03:40:35;Gaza Envelope;Bnei Netzarim;446
2821;2023-10-07;03:40:38;Western Negev;Urim;446
2822;2023-10-07;03:40:53;Gaza Envelope;Mefalsim;446
2823;2023-10-07;03:40:59;Gaza Envelope;Sderot;446
2824;2023-10-07;03:40:59;Gaza Envelope;Ibim;446
2825;2023-10-07;03:40:59;Gaza Envelope;Nir Am;446
2826;2023-10-07;03:41:00;Gaza Envelope;Nir Itzhak;446
2827;2023-10-07;03:41:00;Gaza Envelope;Sufa;446
2828;2023-10-07;03:41:06;Southern Negev;Ar'ara BaNegev;446
2829;2023-10-07;03:41:06;Southern Negev;Segev Shalom and the Bedouin Diaspora;446
2830;2023-10-07;03:41:07;Gaza Envelope;Gavim;446
2831;2023-10-07;03:41:07;Gaza Envelope;Sapir College;446
2832;2023-10-07;03:41:25;Gaza Envelope;Or HaNer;446
2833;2023-10-07;03:41:26;Western Lakhish;Nitzan;446
2834;2023-10-07;03:41:29;Gaza Envelope;Shlomit;446
2835;2023-10-07;03:41:30;Gaza Envelope;Mivtahim;446
2836;2023-10-07;03:41:30;Gaza Envelope;Ami'oz;446
2837;2023-10-07;03:41:30;Gaza Envelope;Yesha;446
2838;2023-10-07;03:41:37;Gaza Envelope;Netiv HaAssara;446
2839;2023-10-07;03:41:55;Gaza Envelope;Nirim;446
2840;2023-10-07;03:41:55;Gaza Envelope;Ein HaShlosha;446
2841;2023-10-07;03:41:55;Gaza Envelope;Bnei Netzarim;446
2842;2023-10-07;03:41:55;Gaza Envelope;Kissufim;446
2843;2023-10-07;03:42:11;Gaza Envelope;Nir Itzhak;446
2844;2023-10-07;03:42:19;Southern Negev;Abu Talul and the Bedouin Diaspora;446
2845;2023-10-07;03:42:24;Gaza Envelope;Naveh;446
2846;2023-10-07;03:42:25;Gaza Envelope;Sderot;446
2847;2023-10-07;03:42:25;Gaza Envelope;Ibim;446
2848;2023-10-07;03:42:25;Gaza Envelope;Nir Am;446
2849;2023-10-07;03:42:25;Gaza Envelope;Or HaNer;446
2850;2023-10-07;03:42:26;Gaza Envelope;Kerem Shalom;446
2851;2023-10-07;03:42:26;Gaza Envelope;Ashkelon - North;446
2852;2023-10-07;03:42:31;Gaza Envelope;Mivtahim;446
2853;2023-10-07;03:42:31;Gaza Envelope;Ami'oz;446
2854;2023-10-07;03:42:31;Gaza Envelope;Yesha;446
2855;2023-10-07;03:42:31;Gaza Envelope;Patish;446
2856;2023-10-07;03:42:36;Gaza Envelope;Shlomit;446
2857;2023-10-07;03:42:44;Gaza Envelope;Netiv HaAssara;446
2858;2023-10-07;03:42:49;Dan;Bat Yam;446
2859;2023-10-07;03:42:49;Dan;Holon;446
2860;2023-10-07;03:42:49;Dan;Palmachin Industrial Park;446
2861;2023-10-07;03:42:49;Dan;Rishon LeZion - West;446
2862;2023-10-07;03:42:49;Dan;Gan Sorek;446
2863;2023-10-07;03:42:49;Dan;Palmachim;446
2864;2023-10-07;03:42:57;Gaza Envelope;Kissufim;446
2865;2023-10-07;03:42:57;Gaza Envelope;Yevul;446
2866;2023-10-07;03:42:59;Gaza Envelope;Sufa;446
2867;2023-10-07;03:42:59;Gaza Envelope;Mefalsim;446
2868;2023-10-07;03:43:09;Gaza Envelope;Bnei Netzarim;446
2869;2023-10-07;03:43:10;Lakhish;Gdera;446
2870;2023-10-07;03:43:10;Lakhish;Kannot Industrial Zone;446
2871;2023-10-07;03:43:10;Lakhish;Bitzaron;446
2872;2023-10-07;03:43:10;Lakhish;Bnei Ayish;446
2873;2023-10-07;03:43:10;Lakhish;Kannot;446
2874;2023-10-07;03:43:10;Lakhish;Meishar;446
2875;2023-10-07;03:43:10;Lakhish;Neveh Mivtach;446
2876;2023-10-07;03:43:12;Lakhish;Kfar Mordechai;446
2877;2023-10-07;03:43:12;Lakhish;Misgav Dov;446
2878;2023-10-07;03:43:12;Lakhish;Kuseife and the Bedouin Diaspora;446
2879;2023-10-07;03:43:12;Lakhish;Mar'it;446
2880;2023-10-07;03:43:12;Lakhish;Sawwa-Mulada;446
2881;2023-10-07;03:43:12;Lakhish;AlSayid and the Bedouin Diaspora;446
2882;2023-10-07;03:43:12;Lakhish;Hura;446
2883;2023-10-07;03:43:12;Lakhish;Tel Sheva;446
2884;2023-10-07;03:43:12;Lakhish;Umm Batin and the Bedouin Diaspora;446
2885;2023-10-07;03:43:14;Gaza Envelope;Nir Itzhak;446
2886;2023-10-07;03:43:14;Gaza Envelope;Pri Gan;446
2887;2023-10-07;03:43:24;Gaza Envelope;Holit;446
2888;2023-10-07;03:43:25;Central Negev;Omer;446
2889;2023-10-07;03:43:26;Western Negev;Ofakim;446
2890;2023-10-07;03:43:26;Western Negev;Maslul;446
2891;2023-10-07;03:43:26;Western Negev;Daniel;446
2892;2023-10-07;03:43:26;Western Negev;Har HaNegev;446
2893;2023-10-07;03:43:35;Gaza Envelope;Ein HaShlosha;446
2894;2023-10-07;03:43:37;Lakhish;Ganei Tal;446
2895;2023-10-07;03:43:37;Lakhish;Kidron;446
2896;2023-10-07;03:43:37;Lakhish;Hatzav;446
2897;2023-10-07;03:43:41;Gaza Envelope;Nir Am Shooting Range;446
2898;2023-10-07;03:43:42;Shfela (Lowlands);Nesher Industrial Zone (Ramla);446
2899;2023-10-07;03:43:42;Shfela (Lowlands);Lod;446
2900;2023-10-07;03:43:42;Shfela (Lowlands);Matzliach;446
2901;2023-10-07;03:43:42;Shfela (Lowlands);Yad Rambam;446
2902;2023-10-07;03:43:42;Shfela (Lowlands);Na'an;446
2903;2023-10-07;03:43:42;Shfela (Lowlands);Azaria;446
2904;2023-10-07;03:43:45;Gaza Envelope;Sderot;446
2905;2023-10-07;03:43:45;Gaza Envelope;Ibim;446
2906;2023-10-07;03:43:45;Gaza Envelope;Nir Am;446
2907;2023-10-07;03:43:50;Western Negev;Patish;446
2908;2023-10-07;03:43:51;Lakhish;Kiryat Gat;446
2909;2023-10-07;03:43:51;Lakhish;Karmei Gat;446
2910;2023-10-07;03:43:56;Gaza Envelope;Netiv HaAssara;446
2911;2023-10-07;03:44:00;Shfela (Lowlands);Ganei Hadar;446
2912;2023-10-07;03:44:00;Shfela (Lowlands);Ptachia;446
2913;2023-10-07;03:44:00;Shfela (Lowlands);Ramot Meir;446
2914;2023-10-07;03:44:07;Gaza Envelope;Kissufim;446
2915;2023-10-07;03:44:17;Gaza Envelope;Erez;446
2916;2023-10-07;03:44:19;Gaza Envelope;Bnei Netzarim;446
2917;2023-10-07;03:44:19;Gaza Envelope;Shlomit;446
2918;2023-10-07;03:44:26;Gaza Envelope;Or HaNer;446
2919;2023-10-07;03:44:30;Gaza Envelope;Mivtahim;446
2920;2023-10-07;03:44:30;Gaza Envelope;Ami'oz;446
2921;2023-10-07;03:44:30;Gaza Envelope;Yesha;446
2922;2023-10-07;03:44:36;Lakhish;Bnei Re'em;446
2923;2023-10-07;03:44:36;Lakhish;Re'em Industrial Park;446
2924;2023-10-07;03:44:36;Lakhish;Talmei Yehiel;446
2925;2023-10-07;03:44:48;Gaza Envelope;Gvaram;446
2926;2023-10-07;03:44:48;Gaza Envelope;Yad Natan;446
2927;2023-10-07;03:44:48;Gaza Envelope;Sdeh Yoav;446
2928;2023-10-07;03:44:48;Gaza Envelope;Kokhav Michael;446
2929;2023-10-07;03:44:48;Gaza Envelope;Talmei Yaffe;446
2930;2023-10-07;03:44:58;Gaza Envelope;Nir Am Shooting Range;446
2931;2023-10-07;03:45:03;Gaza Envelope;Mefalsim;446
2932;2023-10-07;03:45:03;Gaza Envelope;Netiv HaAssara;446
2933;2023-10-07;03:45:10;Gaza Envelope;Kissufim;446
2934;2023-10-07;03:45:16;Lakhish;Zrahia;446
2935;2023-10-07;03:45:16;Lakhish;Kedma;446
2936;2023-10-07;03:45:16;Lakhish;Kommemiut;446
2937;2023-10-07;03:45:16;Lakhish;Patish;446
2938;2023-10-07;03:45:17;Gaza Envelope;Ein HaShlosha;446
2939;2023-10-07;03:45:19;Gaza Envelope;Erez;446
2940;2023-10-07;03:45:20;Gaza Envelope;Bnei Netzarim;446
2941;2023-10-07;03:45:20;Gaza Envelope;Segev Shalom and the Bedouin Diaspora;446
2942;2023-10-07;03:45:25;Gaza Envelope;Sderot;446
2943;2023-10-07;03:45:25;Gaza Envelope;Ibim;446
2944;2023-10-07;03:45:25;Gaza Envelope;Nir Am;446
2945;2023-10-07;03:45:25;Gaza Envelope;Or HaNer;446
2946;2023-10-07;03:45:28;Western Negev;Ofakim;446
2947;2023-10-07;03:45:28;Western Negev;Maslul;446
2948;2023-10-07;03:45:28;Western Negev;Daniel;446
2949;2023-10-07;03:45:28;Western Negev;Merhavim Educational Campus;446
2950;2023-10-07;03:45:36;Gaza Envelope;Mivtahim;446
2951;2023-10-07;03:45:36;Gaza Envelope;Ami'oz;446
2952;2023-10-07;03:45:36;Gaza Envelope;Yesha;446
2953;2023-10-07;03:45:37;Southern Negev;Abu Qrenat and the Bedouin Diaspora;446
2954;2023-10-07;03:45:37;Southern Negev;Ar'ara BaNegev;446
2955;2023-10-07;03:45:37;Southern Negev;Qasr al-Sir and the Bedouin Diaspora;446
2956;2023-10-07;03:45:41;Gaza Envelope;Kerem Shalom;446
2957;2023-10-07;03:45:41;Gaza Envelope;Abu Talul and the Bedouin Diaspora;446
2958;2023-10-07;03:45:46;Lakhish;Bnaya;446
2959;2023-10-07;03:45:46;Lakhish;Kfar Mordechai;446
2960;2023-10-07;03:45:46;Lakhish;Meishar;446
2961;2023-10-07;03:45:46;Lakhish;Misgav Dov;446
2962;2023-10-07;03:45:46;Lakhish;Asseret;446
2963;2023-10-07;03:45:46;Lakhish;Shdema;446
2964;2023-10-07;03:45:47;Western Negev;Urim;446
2965;2023-10-07;03:45:48;Gaza Envelope;Shlomit;446
2966;2023-10-07;03:45:49;Lakhish;Beit Gamliel;446
2967;2023-10-07;03:45:50;Central Negev;Beer Sheva - East;446
2968;2023-10-07;03:45:58;Gaza Envelope;Naveh;446
2969;2023-10-07;03:46:08;Central Negev;Hatzerim;446
2970;2023-10-07;03:46:31;Gaza Envelope;Ein HaShlosha;446
2971;2023-10-07;03:46:31;Gaza Envelope;Sderot;446
2972;2023-10-07;03:46:31;Gaza Envelope;Ibim;446
2973;2023-10-07;03:46:31;Gaza Envelope;Nir Am;446
2974;2023-10-07;03:46:31;Gaza Envelope;Or HaNer;446
2975;2023-10-07;03:46:42;Shfelat Yehuda;Kfar Menachem;446
2976;2023-10-07;03:46:47;Gaza Envelope;Nir Am Shooting Range;446
2977;2023-10-07;03:46:57;Lakhish;Lakhish;446
2978;2023-10-07;03:47:01;Gaza Envelope;Mefalsim;446
2979;2023-10-07;03:47:09;Gaza Envelope;Kissufim;446
2980;2023-10-07;03:47:16;Gaza Envelope;Netiv HaAssara;446
2981;2023-10-07;03:47:22;Gaza Envelope;Nir Oz;446
2982;2023-10-07;03:47:25;Gaza Envelope;Erez;446
2983;2023-10-07;03:47:35;Gaza Envelope;Nirim;446
2984;2023-10-07;03:47:37;Gaza Envelope;Kerem Shalom;446
2985;2023-10-07;03:47:41;Lakhish;Achva;446
2986;2023-10-07;03:47:41;Lakhish;Yinon;446
2987;2023-10-07;03:47:41;Lakhish;Kfar Achim;446
2988;2023-10-07;03:47:41;Lakhish;Kfar HaRif and Re'em Junction;446
2989;2023-10-07;03:47:41;Lakhish;Arugot;446
2990;2023-10-07;03:47:41;Lakhish;Talmei Yehiel;446
2991;2023-10-07;03:47:45;Gaza Envelope;Sderot;446
2992;2023-10-07;03:47:45;Gaza Envelope;Ibim;446
2993;2023-10-07;03:47:45;Gaza Envelope;Nir Am;446
2994;2023-10-07;03:47:46;Southern Negev;Ar'ara BaNegev;446
2995;2023-10-07;03:47:51;Lakhish;Bnei Re'em;446
2996;2023-10-07;03:48:06;Southern Negev;Abu Talul and the Bedouin Diaspora;446
2997;2023-10-07;03:48:16;Gaza Envelope;Bnei Netzarim;446
2998;2023-10-07;03:48:32;Western Negev;Patish;446
2999;2023-10-07;03:48:37;Lakhish;Hatzav;446
3000;2023-10-07;03:48:37;Lakhish;Revadim;446
3001;2023-10-07;03:48:48;Gaza Envelope;Kissufim;446
3002;2023-10-07;03:49:00;Lakhish;Bnei Re'em;446
3003;2023-10-07;03:49:00;Lakhish;Kfar HaRif and Re'em Junction;446
3004;2023-10-07;03:49:10;Western Negev;Ze'elim;446
3005;2023-10-07;03:49:15;Gaza Envelope;Kerem Shalom;446
3006;2023-10-07;03:49:22;Southern Negev;Ar'ara BaNegev;446
3007;2023-10-07;03:49:43;Lakhish;Revadim;446
3008;2023-10-07;03:49:51;Gaza Envelope;Kissufim;446
3009;2023-10-07;03:50:12;Southern Negev;Dimona;446
3010;2023-10-07;03:50:12;Southern Negev;Mamshit;446
3011;2023-10-07;03:50:18;Lakhish;Zavdiel;446
3012;2023-10-07;03:50:18;Lakhish;Nir Banim;446
3013;2023-10-07;03:50:18;Lakhish;Sgula;446
3014;2023-10-07;03:50:24;Gaza Envelope;Ein HaShlosha;446
3015;2023-10-07;03:50:34;Western Negev;Ze'elim;446
3016;2023-10-07;03:50:36;Western Negev;Ofakim;446
3017;2023-10-07;03:50:36;Western Negev;Maslul;446
3018;2023-10-07;03:50:36;Western Negev;Pduim;446
3019;2023-10-07;03:50:36;Western Negev;Daniel;446
3020;2023-10-07;03:50:36;Western Negev;Merhavim Educational Campus;446
3021;2023-10-07;03:50:39;Western Negev;Patish;446
3022;2023-10-07;03:50:46;Lakhish;Aluma;446
3023;2023-10-07;03:50:46;Lakhish;Zrahia;446
3024;2023-10-07;03:50:46;Lakhish;Yad Natan;446
3025;2023-10-07;03:50:46;Lakhish;Otzem;446
3026;2023-10-07;03:50:46;Lakhish;Kommemiut;446
3027;2023-10-07;03:50:46;Lakhish;Revacha;446
3028;2023-10-07;03:50:46;Lakhish;Shachar;446
3029;2023-10-07;03:50:46;Lakhish;Kuseife and the Bedouin Diaspora;446
3030;2023-10-07;03:50:46;Lakhish;Sawwa-Mulada;446
3031;2023-10-07;03:50:53;Gaza Envelope;Kerem Shalom;446
3032;2023-10-07;03:50:55;Central Negev;Beer Sheva - South;446
3033;2023-10-07;03:50:55;Central Negev;Beer Sheva - West;446
3034;2023-10-07;03:51:39;Shfela (Lowlands);Gibton;446
3035;2023-10-07;03:51:39;Shfela (Lowlands);Gan Shlomo;446
3036;2023-10-07;03:51:39;Shfela (Lowlands);Rehovot;446
3037;2023-10-07;03:51:39;Shfela (Lowlands);Kfar Bilu;446
3038;2023-10-07;03:51:39;Shfela (Lowlands);Kiryat Ekron;446
3039;2023-10-07;03:51:39;Shfela (Lowlands);Givat Brenner;446
3040;2023-10-07;03:51:59;Southern Negev;El For'eh and the Bedouin Diaspora;446
3041;2023-10-07;03:51:59;Southern Negev;Tel Arad and the Bedouin Diaspora;446
3042;2023-10-07;03:52:02;Gaza Envelope;Kissufim;446
3043;2023-10-07;03:52:07;Gaza Envelope;Kerem Shalom;446
3044;2023-10-07;03:52:07;Gaza Envelope;Beit Elazari;446
3045;2023-10-07;03:52:21;Gaza Envelope;Netiv HaAssara;446
3046;2023-10-07;03:52:36;Central Negev;Beer Sheva - South;446
3047;2023-10-07;03:52:45;Western Negev;Urim;446
3048;2023-10-07;03:53:03;Gaza Envelope;Zikim;446
3049;2023-10-07;03:53:11;Southern Negev;Kuseife and the Bedouin Diaspora;446
3050;2023-10-07;03:53:15;Shfelat Yehuda;Tal Shachar;446
3051;2023-10-07;03:53:15;Shfelat Yehuda;Mishmar David;446
3052;2023-10-07;03:53:20;Gaza Envelope;Kissufim;446
3053;2023-10-07;03:53:27;Western Negev;Gilat;446
3054;2023-10-07;03:53:27;Western Negev;Tifrach;446
3055;2023-10-07;03:54:05;Gaza Envelope;Netiv HaAssara;446
3056;2023-10-07;03:54:33;Western Negev;Patish;446
3057;2023-10-07;03:54:55;Western Negev;Ze'elim;446
3058;2023-10-07;03:55:04;Shfela (Lowlands);Mazkeret Batya;446
3059;2023-10-07;03:55:14;Lakhish;Kidron;446
3060;2023-10-07;03:55:25;Gaza Envelope;Netiv HaAssara;446
3061;2023-10-07;03:55:44;Central Negev;Beer Sheva - South;446
3062;2023-10-07;03:56:20;Southern Negev;Ovdat;446
3063;2023-10-07;03:56:20;Southern Negev;Shanti BaMidbar;446
3064;2023-10-07;03:56:25;Western Lakhish;Ashkelon Southern Industrial Zone;446
3065;2023-10-07;03:56:45;Lakhish;Beit Hilkia;446
3066;2023-10-07;03:56:45;Lakhish;Bnei Re'em;446
3067;2023-10-07;03:56:45;Lakhish;Ganei Tal;446
3068;2023-10-07;03:56:45;Lakhish;Hafetz Haim;446
3069;2023-10-07;03:56:45;Lakhish;Kfar HaRif and Re'em Junction;446
3070;2023-10-07;03:56:45;Lakhish;Hatzav;446
3071;2023-10-07;03:56:47;Shfela (Lowlands);Hulda;446
3072;2023-10-07;03:56:47;Shfela (Lowlands);Yesodot;446
3073;2023-10-07;03:56:47;Shfela (Lowlands);Mishmar David;446
3074;2023-10-07;03:56:47;Shfela (Lowlands);Netzer Hazani;446
3075;2023-10-07;03:56:47;Shfela (Lowlands);Gdera;446
3076;2023-10-07;03:56:48;Gaza Envelope;Kissufim;446
3077;2023-10-07;03:56:48;Gaza Envelope;Re'em Industrial Park;446
3078;2023-10-07;03:56:50;Shfela (Lowlands);Beit Hashmonai;446
3079;2023-10-07;03:56:50;Shfela (Lowlands);Beit Uziel;446
3080;2023-10-07;03:56:50;Shfela (Lowlands);Gezer;446
3081;2023-10-07;03:56:50;Shfela (Lowlands);Yad Rambam;446
3082;2023-10-07;03:56:50;Shfela (Lowlands);Kfar Shmuel;446
3083;2023-10-07;03:56:50;Shfela (Lowlands);Azaria;446
3084;2023-10-07;03:56:50;Shfela (Lowlands);Pdaya;446
3085;2023-10-07;03:56:50;Shfela (Lowlands);Ptachia;446
3086;2023-10-07;03:57:10;Gaza Envelope;Netiv HaAssara;446
3087;2023-10-07;03:57:13;Western Negev;Ze'elim;446
3088;2023-10-07;03:57:16;Lakhish;Zrahia;446
3089;2023-10-07;03:57:16;Lakhish;Kommemiut;446
3090;2023-10-07;03:57:23;Shfela (Lowlands);Netzer Sireni;446
3091;2023-10-07;03:57:23;Shfela (Lowlands);Rehovot;446
3092;2023-10-07;03:57:23;Shfela (Lowlands);Be'er Yacov;446
3093;2023-10-07;03:57:23;Shfela (Lowlands);Yashresh;446
3094;2023-10-07;03:57:27;Gaza Envelope;Gvaram;446
3095;2023-10-07;03:57:27;Gaza Envelope;Yad Natan;446
3096;2023-10-07;03:57:27;Gaza Envelope;Otzem;446
3097;2023-10-07;03:57:27;Gaza Envelope;Sdeh Yoav;446
3098;2023-10-07;03:57:27;Gaza Envelope;Kokhav Michael;446
3099;2023-10-07;03:57:29;Shfela (Lowlands);Gibton;446
3100;2023-10-07;03:57:29;Shfela (Lowlands);Al Azi;446
3101;2023-10-07;03:57:29;Shfela (Lowlands);Kfar Menachem;446
3102;2023-10-07;03:57:39;Central Negev;Beer Sheva - South;446
3103;2023-10-07;03:57:39;Central Negev;Beer Sheva - West;446
3104;2023-10-07;03:58:00;Gaza Envelope;Erez;446
3105;2023-10-07;03:58:14;Gaza Envelope;Netiv HaAssara;446
3106;2023-10-07;03:58:15;Lakhish;Givat Brenner;446
3107;2023-10-07;03:58:15;Lakhish;Kfar Bilu;446
3108;2023-10-07;03:58:15;Lakhish;Kiryat Ekron;446
3109;2023-10-07;03:58:16;Shfelat Yehuda;Gizo;446
3110;2023-10-07;03:58:16;Shfelat Yehuda;Harel;446
3111;2023-10-07;03:58:16;Shfelat Yehuda;Kfar Uriah;446
3112;2023-10-07;03:58:16;Shfelat Yehuda;Tzalfon;446
3113;2023-10-07;03:58:28;Lakhish;Beit Elazari;446
3114;2023-10-07;03:58:57;Gaza Envelope;Kissufim;446
3115;2023-10-07;03:58:57;Gaza Envelope;Karmia;446
3116;2023-10-07;03:59:02;Central Negev;Beer Sheva - South;446
3117;2023-10-07;03:59:10;Gaza Envelope;Erez;446
3118;2023-10-07;03:59:28;Lakhish;Bnei Re'em;446
3119;2023-10-07;03:59:28;Lakhish;Kfar HaRif and Re'em Junction;446
3120;2023-10-07;03:59:28;Lakhish;Revadim;446
3121;2023-10-07;03:59:33;Western Negev;Ze'elim;446
3122;2023-10-07;03:59:40;Central Negev;Hatzerim;446
3123;2023-10-07;03:59:57;Gaza Envelope;Netiv HaAssara;446
3124;2023-10-07;04:00:05;Gaza Envelope;Magen;446
3125;2023-10-07;04:00:14;Central Negev;Beer Sheva - South;446
3126;2023-10-07;04:00:38;Western Negev;Urim;446
3127;2023-10-07;04:00:41;Shfela (Lowlands);Yesodot;446
3128;2023-10-07;04:00:41;Shfela (Lowlands);Mazkeret Batya;446
3129;2023-10-07;04:00:41;Shfela (Lowlands);Netzer Hazani;446
3130;2023-10-07;04:00:42;Gaza Envelope;Mivtahim;446
3131;2023-10-07;04:00:42;Gaza Envelope;Ami'oz;446
3132;2023-10-07;04:00:42;Gaza Envelope;Yesha;446
3133;2023-10-07;04:00:46;Gaza Envelope;Kissufim;446
3134;2023-10-07;04:00:50;Lakhish;Beit Hilkia;446
3135;2023-10-07;04:00:50;Lakhish;Yad Binyamin;446
3136;2023-10-07;04:00:54;Lakhish;Achva;446
3137;2023-10-07;04:00:54;Lakhish;Bnei Ayish;446
3138;2023-10-07;04:00:54;Lakhish;Bnei Re'em;446
3139;2023-10-07;04:00:54;Lakhish;Gdera;446
3140;2023-10-07;04:00:54;Lakhish;Ganei Tal;446
3141;2023-10-07;04:00:54;Lakhish;Hafetz Haim;446
3142;2023-10-07;04:00:54;Lakhish;Hatzav;446
3143;2023-10-07;04:00:54;Lakhish;Yinon;446
3144;2023-10-07;04:00:54;Lakhish;Kfar Achim;446
3145;2023-10-07;04:00:54;Lakhish;Kfar HaRif and Re'em Junction;446
3146;2023-10-07;04:00:54;Lakhish;Re'em Industrial Park;446
3147;2023-10-07;04:00:54;Lakhish;Kidron;446
3148;2023-10-07;04:00:54;Lakhish;Revadim;446
3149;2023-10-07;04:00:54;Lakhish;Talmei Yehiel;446
3150;2023-10-07;04:01:04;Lakhish;Palmachim;446
3151;2023-10-07;04:01:09;Gaza Envelope;Netiv HaAssara;446
3152;2023-10-07;04:01:32;Shfela (Lowlands);Kiryat Ekron;446
3153;2023-10-07;04:01:48;Gaza Envelope;Kissufim;446
3154;2023-10-07;04:01:50;Shfela (Lowlands);Be'er Yacov;446
3155;2023-10-07;04:01:50;Shfela (Lowlands);Lod;446
3156;2023-10-07;04:01:50;Shfela (Lowlands);Nir Zvi;446
3157;2023-10-07;04:01:50;Shfela (Lowlands);Ramla;446
3158;2023-10-07;04:01:50;Shfela (Lowlands);Zrifin Industrial Zone;446
3159;2023-10-07;04:01:50;Shfela (Lowlands);Achiezer;446
3160;2023-10-07;04:01:50;Shfela (Lowlands);Zeitan;446
3161;2023-10-07;04:01:59;Gaza Envelope;Karmia;446
3162;2023-10-07;04:02:01;Lakhish;Beit Elazari;446
3163;2023-10-07;04:02:01;Lakhish;Gdera;446
3164;2023-10-07;04:02:01;Lakhish;Kidron;446
3165;2023-10-07;04:02:06;Gaza Envelope;Ein HaBsor;446
3166;2023-10-07;04:02:10;Lakhish;Kannot Industrial Zone;446
3167;2023-10-07;04:02:10;Lakhish;Bitzaron;446
3168;2023-10-07;04:02:10;Lakhish;Bnei Ayish;446
3169;2023-10-07;04:02:10;Lakhish;Hatzav;446
3170;2023-10-07;04:02:10;Lakhish;Kannot;446
3171;2023-10-07;04:02:34;Lakhish;Ashdod - Northern Industrial Zone And Port;446
3172;2023-10-07;04:02:51;Lakhish;Revadim;446
3173;2023-10-07;04:02:56;Gaza Envelope;Netiv HaAssara;446
3174;2023-10-07;04:03:14;Lakhish;Gan Yavne;446
3175;2023-10-07;04:03:26;Lakhish;Ad Halom Industrial Zone;446
3176;2023-10-07;04:03:26;Lakhish;Ashdod - Het,Tet,Yod,Yod Gimmel,Yod Dalet,Tet Zain;446
3177;2023-10-07;04:03:26;Lakhish;Beit Ezra;446
3178;2023-10-07;04:03:26;Lakhish;Sdeh Uziahu;446
3179;2023-10-07;04:03:26;Lakhish;Shtulim;446
3180;2023-10-07;04:03:26;Lakhish;Nitzan;446
3181;2023-10-07;04:03:26;Lakhish;Nitzanim;446
3182;2023-10-07;04:03:34;Lakhish;Ashdod - Alef,Bet,Dalet,Heh;446
3183;2023-10-07;04:03:34;Lakhish;Ashdod - Gimmel,Vav,Zain;446
3184;2023-10-07;04:03:34;Lakhish;Ashdod - Yod Alef,Yod Bet,Tet Vav,Yod Zain,Marina,City;446
3185;2023-10-07;04:03:34;Lakhish;Yatzitz;446
3186;2023-10-07;04:03:34;Lakhish;Mazkeret Batya;446
3187;2023-10-07;04:03:34;Lakhish;Pdaya;446
3188;2023-10-07;04:03:34;Lakhish;Ptachia;446
3189;2023-10-07;04:03:37;Lakhish;Ashdod - Northern Industrial Zone And Port;446
3190;2023-10-07;04:03:56;Lakhish;Emunim;446
3191;2023-10-07;04:03:56;Lakhish;Ezer;446
3192;2023-10-07;04:04:01;Gaza Envelope;Netiv HaAssara;446
3193;2023-10-07;04:04:44;Shfela (Lowlands);Ganei Hadar;446
3194;2023-10-07;04:04:44;Shfela (Lowlands);Ganei Yochanan;446
